Receiver,FISHID,x_plane,y_plane,Total.Length,Sex,Year,Month,Month.NUM,Day.of.month,Time,Year.3,Date,Day.of.year,Time.Hr,Hour.of.year,Day,location,Rec_Group,water_feature_type 
109378,1956,400596,5781042,581,m,2011,January,1,24,1,2011,24/01/2011,24,8,192,40567,West Islands (replaced with 105468),Confluence,Reservoir
109369,1656,401855,5772877,515,f,2011,January,1,24,1,2011,24/01/2011,24,9,216,40567,Red rock (middle),Confluence,Reservoir
109390,1706,403809,5773798,689,m?,2011,January,1,24,1,2011,24/01/2011,24,9,216,40567,Welsh Bay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,9,216,40567,Gold Creek,Bush Arm,delta
107374,1784,460699,5734846,689,m,2011,January,1,24,1,2011,24/01/2011,24,9,216,40567,Bush Arm,Bush Arm,delta
109369,1656,401855,5772877,515,f,2011,January,1,24,1,2011,24/01/2011,24,10,240,40567,Red rock (middle),Confluence,Reservoir
109390,1706,403809,5773798,689,m?,2011,January,1,24,1,2011,24/01/2011,24,10,240,40567,Welsh Bay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,10,240,40567,Gold Creek,Bush Arm,delta
107374,1784,460699,5734846,689,m,2011,January,1,24,1,2011,24/01/2011,24,10,240,40567,Bush Arm,Bush Arm,delta
109369,1656,401855,5772877,515,f,2011,January,1,24,1,2011,24/01/2011,24,11,264,40567,Red rock (middle),Confluence,Reservoir
109386,1692,398223,5774034,595,f,2011,January,1,24,1,2011,24/01/2011,24,11,264,40567,South outer forebay,Confluence,Reservoir
109390,1706,403809,5773798,689,m?,2011,January,1,24,1,2011,24/01/2011,24,11,264,40567,Welsh Bay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,11,264,40567,Gold Creek,Bush Arm,delta
109375,1686,400016,5786507,615,f,2011,January,1,24,1,2011,24/01/2011,24,12,288,40567,Harvey Creek,Confluence,delta
109386,1692,398223,5774034,595,f,2011,January,1,24,1,2011,24/01/2011,24,12,288,40567,South outer forebay,Confluence,Reservoir
109375,1686,400016,5786507,615,f,2011,January,1,24,1,2011,24/01/2011,24,13,312,40567,Harvey Creek,Confluence,delta
109386,1692,398223,5774034,595,f,2011,January,1,24,1,2011,24/01/2011,24,13,312,40567,South outer forebay,Confluence,Reservoir
109390,1706,403809,5773798,689,m?,2011,January,1,24,1,2011,24/01/2011,24,13,312,40567,Welsh Bay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,13,312,40567,Gold Creek,Bush Arm,delta
109390,1706,403809,5773798,689,m?,2011,January,1,24,1,2011,24/01/2011,24,14,336,40567,Welsh Bay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,14,336,40567,Gold Creek,Bush Arm,delta
107374,1784,460699,5734846,689,m,2011,January,1,24,1,2011,24/01/2011,24,14,336,40567,Bush Arm,Bush Arm,delta
109390,1706,403809,5773798,689,m?,2011,January,1,24,1,2011,24/01/2011,24,15,360,40567,Welsh Bay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,15,360,40567,Gold Creek,Bush Arm,delta
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,16,384,40567,Gold Creek,Bush Arm,delta
109392,1774,398039,5777718,667,m,2011,January,1,24,1,2011,24/01/2011,24,16,384,40567,Encampment Creek,Confluence,delta
107374,1784,460699,5734846,689,m,2011,January,1,24,1,2011,24/01/2011,24,16,384,40567,Bush Arm,Bush Arm,delta
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,17,408,40567,Gold Creek,Bush Arm,delta
107374,1784,460699,5734846,689,m,2011,January,1,24,1,2011,24/01/2011,24,17,408,40567,Bush Arm,Bush Arm,delta
109393,1614,392356,5792694,628,m,2011,January,1,24,1,2011,24/01/2011,24,18,432,40567,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,18,432,40567,Gold Creek,Bush Arm,delta
109393,1614,392356,5792694,628,m,2011,January,1,24,1,2011,24/01/2011,24,19,456,40567,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,19,456,40567,Gold Creek,Bush Arm,delta
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,20,480,40567,Gold Creek,Bush Arm,delta
109378,1698,400596,5781042,635,m,2011,January,1,24,1,2011,24/01/2011,24,21,504,40567,West Islands (replaced with 105468),Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,21,504,40567,Gold Creek,Bush Arm,delta
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,22,528,40567,Gold Creek,Bush Arm,delta
109768,1748,397202,5774610,616,f,2011,January,1,24,1,2011,24/01/2011,24,22,528,40567,Centre outer forebay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,24,1,2011,24/01/2011,24,24,576,40567,Gold Creek,Bush Arm,delta
109370,1720,404815,5778642,691,f,2011,January,1,25,1,2011,25/01/2011,25,1,25,40568,Mouth of Wood Arm,Confluence,delta
107325,1744,456148,5730006,696,m,2011,January,1,25,1,2011,25/01/2011,25,1,25,40568,Gold Creek,Bush Arm,delta
109393,1614,392356,5792694,628,m,2011,January,1,25,1,2011,25/01/2011,25,2,50,40568,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
107325,1744,456148,5730006,696,m,2011,January,1,25,1,2011,25/01/2011,25,2,50,40568,Gold Creek,Bush Arm,delta
109370,1720,404815,5778642,691,f,2011,January,1,25,1,2011,25/01/2011,25,3,75,40568,Mouth of Wood Arm,Confluence,delta
107325,1744,456148,5730006,696,m,2011,January,1,25,1,2011,25/01/2011,25,3,75,40568,Gold Creek,Bush Arm,delta
109374,1962,405691,5772105,647,f,2011,January,1,25,1,2011,25/01/2011,25,3,75,40568,NE Red rock harbour,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,25,1,2011,25/01/2011,25,4,100,40568,Gold Creek,Bush Arm,delta
107325,1744,456148,5730006,696,m,2011,January,1,25,1,2011,25/01/2011,25,5,125,40568,Gold Creek,Bush Arm,delta
107325,1744,456148,5730006,696,m,2011,January,1,25,1,2011,25/01/2011,25,6,150,40568,Gold Creek,Bush Arm,delta
107374,1784,460699,5734846,689,m,2011,January,1,25,1,2011,25/01/2011,25,6,150,40568,Bush Arm,Bush Arm,delta
109378,1630,400596,5781042,601,m,2011,January,1,25,1,2011,25/01/2011,25,7,175,40568,West Islands (replaced with 105468),Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,25,1,2011,25/01/2011,25,7,175,40568,Gold Creek,Bush Arm,delta
109378,1972,400596,5781042,621,m,2011,January,1,25,1,2011,25/01/2011,25,7,175,40568,West Islands (replaced with 105468),Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,25,1,2011,25/01/2011,25,8,200,40568,Gold Creek,Bush Arm,delta
109369,1774,401855,5772877,667,m,2011,January,1,25,1,2011,25/01/2011,25,8,200,40568,Red rock (middle),Confluence,Reservoir
109370,1720,404815,5778642,691,f,2011,January,1,25,1,2011,25/01/2011,25,10,250,40568,Mouth of Wood Arm,Confluence,delta
107325,1744,456148,5730006,696,m,2011,January,1,25,1,2011,25/01/2011,25,10,250,40568,Gold Creek,Bush Arm,delta
107325,1744,456148,5730006,696,m,2011,January,1,25,1,2011,25/01/2011,25,11,275,40568,Gold Creek,Bush Arm,delta
107325,1744,456148,5730006,696,m,2011,January,1,25,1,2011,25/01/2011,25,12,300,40568,Gold Creek,Bush Arm,delta
109378,1640,400596,5781042,557,m,2011,January,1,25,1,2011,25/01/2011,25,13,325,40568,West Islands (replaced with 105468),Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,25,1,2011,25/01/2011,25,13,325,40568,Gold Creek,Bush Arm,delta
109374,1776,405691,5772105,566,m,2011,January,1,25,1,2011,25/01/2011,25,14,350,40568,NE Red rock harbour,Confluence,Reservoir
109370,1646,404815,5778642,686,f,2011,January,1,25,1,2011,25/01/2011,25,18,450,40568,Mouth of Wood Arm,Confluence,delta
107330,1744,458167,5729177,696,m,2011,January,1,25,1,2011,25/01/2011,25,18,450,40568,West shore of Columbia River and Bush Arm,Bush Arm,Reservoir
107330,1744,458167,5729177,696,m,2011,January,1,25,1,2011,25/01/2011,25,19,475,40568,West shore of Columbia River and Bush Arm,Bush Arm,Reservoir
107330,1744,458167,5729177,696,m,2011,January,1,25,1,2011,25/01/2011,25,20,500,40568,West shore of Columbia River and Bush Arm,Bush Arm,Reservoir
109768,1612,397202,5774610,606,f,2011,January,1,25,1,2011,25/01/2011,25,21,525,40568,Centre outer forebay,Confluence,Reservoir
109768,1612,397202,5774610,606,f,2011,January,1,25,1,2011,25/01/2011,25,22,550,40568,Centre outer forebay,Confluence,Reservoir
107330,1744,458167,5729177,696,m,2011,January,1,25,1,2011,25/01/2011,25,22,550,40568,West shore of Columbia River and Bush Arm,Bush Arm,Reservoir
109372,1594,403287,5772706,580,m,2011,January,1,25,1,2011,25/01/2011,25,23,575,40568,SE Red rock,Confluence,Reservoir
109768,1612,397202,5774610,606,f,2011,January,1,25,1,2011,25/01/2011,25,23,575,40568,Centre outer forebay,Confluence,Reservoir
107330,1744,458167,5729177,696,m,2011,January,1,26,1,2011,26/01/2011,26,1,26,40569,West shore of Columbia River and Bush Arm,Bush Arm,Reservoir
109381,1804,408271,5770832,720,m,2011,January,1,26,1,2011,26/01/2011,26,1,26,40569,Yellow Creek,Confluence,delta
109378,1972,400596,5781042,621,m,2011,January,1,26,1,2011,26/01/2011,26,1,26,40569,West Islands (replaced with 105468),Confluence,Reservoir
109386,1612,398223,5774034,606,f,2011,January,1,26,1,2011,26/01/2011,26,2,52,40569,South outer forebay,Confluence,Reservoir
107330,1744,458167,5729177,696,m,2011,January,1,26,1,2011,26/01/2011,26,2,52,40569,West shore of Columbia River and Bush Arm,Bush Arm,Reservoir
109381,1750,408271,5770832,615,m,2011,January,1,26,1,2011,26/01/2011,26,2,52,40569,Yellow Creek,Confluence,delta
107330,1744,458167,5729177,696,m,2011,January,1,26,1,2011,26/01/2011,26,3,78,40569,West shore of Columbia River and Bush Arm,Bush Arm,Reservoir
109381,1750,408271,5770832,615,m,2011,January,1,26,1,2011,26/01/2011,26,3,78,40569,Yellow Creek,Confluence,delta
109378,1972,400596,5781042,621,m,2011,January,1,26,1,2011,26/01/2011,26,3,78,40569,West Islands (replaced with 105468),Confluence,Reservoir
107330,1744,458167,5729177,696,m,2011,January,1,26,1,2011,26/01/2011,26,4,104,40569,West shore of Columbia River and Bush Arm,Bush Arm,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,4,104,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
107330,1744,458167,5729177,696,m,2011,January,1,26,1,2011,26/01/2011,26,5,130,40569,West shore of Columbia River and Bush Arm,Bush Arm,Reservoir
109381,1750,408271,5770832,615,m,2011,January,1,26,1,2011,26/01/2011,26,5,130,40569,Yellow Creek,Confluence,delta
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,5,130,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109381,1750,408271,5770832,615,m,2011,January,1,26,1,2011,26/01/2011,26,6,156,40569,Yellow Creek,Confluence,delta
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,6,156,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109381,1750,408271,5770832,615,m,2011,January,1,26,1,2011,26/01/2011,26,7,182,40569,Yellow Creek,Confluence,delta
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,7,182,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109393,1614,392356,5792694,628,m,2011,January,1,26,1,2011,26/01/2011,26,8,208,40569,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,8,208,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109393,1614,392356,5792694,628,m,2011,January,1,26,1,2011,26/01/2011,26,9,234,40569,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,9,234,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109393,1614,392356,5792694,628,m,2011,January,1,26,1,2011,26/01/2011,26,10,260,40569,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109381,1750,408271,5770832,615,m,2011,January,1,26,1,2011,26/01/2011,26,10,260,40569,Yellow Creek,Confluence,delta
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,10,260,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109372,1598,403287,5772706,626,f,2011,January,1,26,1,2011,26/01/2011,26,11,286,40569,SE Red rock,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,26,1,2011,26/01/2011,26,11,286,40569,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107374,1784,460699,5734846,689,m,2011,January,1,26,1,2011,26/01/2011,26,11,286,40569,Bush Arm,Bush Arm,delta
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,11,286,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109372,1598,403287,5772706,626,f,2011,January,1,26,1,2011,26/01/2011,26,12,312,40569,SE Red rock,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,26,1,2011,26/01/2011,26,12,312,40569,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109381,1750,408271,5770832,615,m,2011,January,1,26,1,2011,26/01/2011,26,12,312,40569,Yellow Creek,Confluence,delta
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,12,312,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109770,1740,436924,5756670,660,m,2011,January,1,26,1,2011,26/01/2011,26,13,338,40569,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109373,1954,429210,5756967,684,m,2011,January,1,26,1,2011,26/01/2011,26,13,338,40569,Kinbasket Lake,Columbia Reach Narrows to Kinbasket,delta
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,13,338,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109373,1954,429210,5756967,684,m,2011,January,1,26,1,2011,26/01/2011,26,14,364,40569,Kinbasket Lake,Columbia Reach Narrows to Kinbasket,delta
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,14,364,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109381,1804,408271,5770832,720,m,2011,January,1,26,1,2011,26/01/2011,26,15,390,40569,Yellow Creek,Confluence,delta
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,15,390,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109770,1740,436924,5756670,660,m,2011,January,1,26,1,2011,26/01/2011,26,16,416,40569,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109381,1804,408271,5770832,720,m,2011,January,1,26,1,2011,26/01/2011,26,16,416,40569,Yellow Creek,Confluence,delta
109373,1954,429210,5756967,684,m,2011,January,1,26,1,2011,26/01/2011,26,16,416,40569,Kinbasket Lake,Columbia Reach Narrows to Kinbasket,delta
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,17,442,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109372,1708,403287,5772706,485,m,2011,January,1,26,1,2011,26/01/2011,26,19,494,40569,SE Red rock,Confluence,Reservoir
109381,1948,408271,5770832,637,m,2011,January,1,26,1,2011,26/01/2011,26,19,494,40569,Yellow Creek,Confluence,delta
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,19,494,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109770,1740,436924,5756670,660,m,2011,January,1,26,1,2011,26/01/2011,26,20,520,40569,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107329,1960,385911,5811705,686,f,2011,January,1,26,1,2011,26/01/2011,26,21,546,40569,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
107330,1744,458167,5729177,696,m,2011,January,1,26,1,2011,26/01/2011,26,24,624,40569,West shore of Columbia River and Bush Arm,Bush Arm,Reservoir
109379,1774,396221,5775179,667,m,2011,January,1,26,1,2011,26/01/2011,26,24,624,40569,North outer confluence,Confluence,Reservoir
109381,1804,408271,5770832,720,m,2011,January,1,26,1,2011,26/01/2011,26,24,624,40569,Yellow Creek,Confluence,delta
109770,1740,436924,5756670,660,m,2011,January,1,27,1,2011,27/01/2011,27,1,27,40570,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,1,27,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109390,1706,403809,5773798,689,m?,2011,January,1,27,1,2011,27/01/2011,27,2,54,40570,Welsh Bay,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,2,54,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109390,1706,403809,5773798,689,m?,2011,January,1,27,1,2011,27/01/2011,27,3,81,40570,Welsh Bay,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,3,81,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109390,1706,403809,5773798,689,m?,2011,January,1,27,1,2011,27/01/2011,27,4,108,40570,Welsh Bay,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,4,108,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,5,135,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109390,1706,403809,5773798,689,m?,2011,January,1,27,1,2011,27/01/2011,27,6,162,40570,Welsh Bay,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,6,162,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109770,1740,436924,5756670,660,m,2011,January,1,27,1,2011,27/01/2011,27,7,189,40570,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,7,189,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109770,1740,436924,5756670,660,m,2011,January,1,27,1,2011,27/01/2011,27,8,216,40570,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,8,216,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109369,1616,401855,5772877,711,m,2011,January,1,27,1,2011,27/01/2011,27,9,243,40570,Red rock (middle),Confluence,Reservoir
109387,1652,415082,5777780,475,m,2011,January,1,27,1,2011,27/01/2011,27,9,243,40570,Opposite Jumping Jack Creek,Wood Arm,delta
109386,1656,398223,5774034,515,f,2011,January,1,27,1,2011,27/01/2011,27,9,243,40570,South outer forebay,Confluence,Reservoir
109390,1706,403809,5773798,689,m?,2011,January,1,27,1,2011,27/01/2011,27,9,243,40570,Welsh Bay,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,9,243,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109390,1706,403809,5773798,689,m?,2011,January,1,27,1,2011,27/01/2011,27,10,270,40570,Welsh Bay,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,10,270,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109386,1656,398223,5774034,515,f,2011,January,1,27,1,2011,27/01/2011,27,11,297,40570,South outer forebay,Confluence,Reservoir
109370,1782,404815,5778642,687,m,2011,January,1,27,1,2011,27/01/2011,27,11,297,40570,Mouth of Wood Arm,Confluence,delta
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,11,297,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109770,1740,436924,5756670,660,m,2011,January,1,27,1,2011,27/01/2011,27,12,324,40570,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109370,1782,404815,5778642,687,m,2011,January,1,27,1,2011,27/01/2011,27,12,324,40570,Mouth of Wood Arm,Confluence,delta
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,12,324,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109370,1644,404815,5778642,555,m,2011,January,1,27,1,2011,27/01/2011,27,13,351,40570,Mouth of Wood Arm,Confluence,delta
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,13,351,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109374,1966,405691,5772105,804,m,2011,January,1,27,1,2011,27/01/2011,27,13,351,40570,NE Red rock harbour,Confluence,Reservoir
109386,1656,398223,5774034,515,f,2011,January,1,27,1,2011,27/01/2011,27,14,378,40570,South outer forebay,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,14,378,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109374,1966,405691,5772105,804,m,2011,January,1,27,1,2011,27/01/2011,27,14,378,40570,NE Red rock harbour,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,15,405,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109386,1656,398223,5774034,515,f,2011,January,1,27,1,2011,27/01/2011,27,16,432,40570,South outer forebay,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,16,432,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109386,1656,398223,5774034,515,f,2011,January,1,27,1,2011,27/01/2011,27,17,459,40570,South outer forebay,Confluence,Reservoir
109393,1770,392356,5792694,562,f,2011,January,1,27,1,2011,27/01/2011,27,17,459,40570,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,17,459,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109387,1652,415082,5777780,475,m,2011,January,1,27,1,2011,27/01/2011,27,18,486,40570,Opposite Jumping Jack Creek,Wood Arm,delta
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,18,486,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109387,1652,415082,5777780,475,m,2011,January,1,27,1,2011,27/01/2011,27,19,513,40570,Opposite Jumping Jack Creek,Wood Arm,delta
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,19,513,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109372,1716,403287,5772706,635,m,2011,January,1,27,1,2011,27/01/2011,27,20,540,40570,SE Red rock,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,20,540,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109393,1770,392356,5792694,562,f,2011,January,1,27,1,2011,27/01/2011,27,21,567,40570,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,21,567,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,22,594,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109378,1626,400596,5781042,627,f,2011,January,1,27,1,2011,27/01/2011,27,23,621,40570,West Islands (replaced with 105468),Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,23,621,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109770,1740,436924,5756670,660,m,2011,January,1,27,1,2011,27/01/2011,27,24,648,40570,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107329,1960,385911,5811705,686,f,2011,January,1,27,1,2011,27/01/2011,27,24,648,40570,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109386,1646,398223,5774034,686,f,2011,January,1,28,1,2011,28/01/2011,28,1,28,40571,South outer forebay,Confluence,Reservoir
109390,1706,403809,5773798,689,m?,2011,January,1,28,1,2011,28/01/2011,28,1,28,40571,Welsh Bay,Confluence,Reservoir
109768,1748,397202,5774610,616,f,2011,January,1,28,1,2011,28/01/2011,28,1,28,40571,Centre outer forebay,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,28,1,2011,28/01/2011,28,1,28,40571,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
107329,1960,385911,5811705,686,f,2011,January,1,28,1,2011,28/01/2011,28,2,56,40571,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109372,1616,403287,5772706,711,m,2011,January,1,28,1,2011,28/01/2011,28,3,84,40571,SE Red rock,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,28,1,2011,28/01/2011,28,3,84,40571,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
107329,1960,385911,5811705,686,f,2011,January,1,28,1,2011,28/01/2011,28,4,112,40571,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
107329,1960,385911,5811705,686,f,2011,January,1,28,1,2011,28/01/2011,28,5,140,40571,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
107329,1960,385911,5811705,686,f,2011,January,1,28,1,2011,28/01/2011,28,6,168,40571,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
107329,1960,385911,5811705,686,f,2011,January,1,28,1,2011,28/01/2011,28,7,196,40571,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109390,1706,403809,5773798,689,m?,2011,January,1,28,1,2011,28/01/2011,28,8,224,40571,Welsh Bay,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,28,1,2011,28/01/2011,28,8,224,40571,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109390,1706,403809,5773798,689,m?,2011,January,1,28,1,2011,28/01/2011,28,9,252,40571,Welsh Bay,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,28,1,2011,28/01/2011,28,9,252,40571,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
109390,1706,403809,5773798,689,m?,2011,January,1,28,1,2011,28/01/2011,28,10,280,40571,Welsh Bay,Confluence,Reservoir
107329,1960,385911,5811705,686,f,2011,January,1,28,1,2011,28/01/2011,28,10,280,40571,Head of Hugh Allen,Foster Creek to Hugh Allan,Alluvial valley
